system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,.geo,S2_B4_refl,S2_B8_refl,S2_B11_refl,S2_B12_refl,DW_water_norm,DW_trees_norm,DW_grass_norm,DW_flooded_norm,DW_crops_norm,DW_shrub_norm,DW_built_norm,DW_bare_norm,DW_dominant_class,DW_dominant_prob,atmospheric_SO2_NO2_ratio,dist_to_industrial_km,nearest_facility_name,nearest_facility_category,is_industrial_zone,industrial_density_5km,industrial_density_15km,industrial_density_30km,industrial_proximity_score,month_sin,month_cos,day_sin,day_cos,spatial_cluster_id,recurrence_count_1km,active_months_count,persistence_score,is_recurrent_hotspot,vegetation_stress_index,fuel_dryness_indicator,thermal_vegetation_ratio,built_industrial_interaction,radar_biomass_proxy,industrial_gas_emission_score
2_3771_0,0,0.0366427165909044,0.0442324059549719,0.0351993459432075,0.0437068967219216,0.0266328295410582,0.0366423088337548,0.1850144328182619,0.5502397307462877,0.0311593951191753,24.72869714000001,0.19716023,-0.0043223216,0.46010187,2.13060995020056e-05,-15.499814630179202,-9.65439697848126,5.845417651697941,2168.666666666667,1441.8333333333337,795.0,2150.0,8.198900962625459e-05,0.0,0,0,NO_FIRE,0,14.3989166851113,79.08522551216065,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.08318603746208,14.395502428015332]}",0.0795,0.215,0.2168666666666667,0.1441833333333333,0.0327020370064866,0.5774810444324376,0.0384563992626143,0.0279513698487413,0.0458707413469456,0.194174142521579,0.0369419980470199,0.0464222675341753,trees,0.5774810444324376,3.848147316618734,64.72,Yerraguntla Cement Cluster Kadapa,Cement,0,0,0,0,0.0015,0.0,-1.0,0.1012,-0.9949,3749,1,1,0.0833,0,1.018964484619502,0.80630990167921,25.756326398989316,5.541299707052985e-05,-90.60289003729551,0.17468659971678752
2_3772_0,0,0.0405364346051725,0.0517516135878395,0.0655313988196818,0.2885720254368304,0.0461135517107322,0.0633032050100155,0.1982406802320232,0.1458096794667653,0.0459376325597986,30.09498854000003,0.2238246,0.026654864,0.42868873,2.845496442792977e-05,-17.47088915879499,-10.41935416068091,7.051534998114079,2474.0,1655.0,1043.5,2609.5,0.0001114505133478,0.0,0,0,NO_FIRE,0,17.069587065155304,81.91100031971648,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.91287918243857,17.072481974691506]}",0.10435,0.26095,0.2474,0.1655,0.0507452481911092,0.1610694317687216,0.0699282194254197,0.0509395782094024,0.3187726105114556,0.218987613409402,0.0723896054740417,0.0571676930104473,crops,0.3187726105114556,3.916733532741461,38.4,Coromandel International Kakinada,Fertilizer,0,0,0,0,0.0215,0.0,-1.0,0.1012,-0.9949,3750,1,1,0.0833,0,0.8829222336172065,0.7554865502728544,32.40589399636629,0.0015563765176918965,-123.19658635141471,0.3171320392786161
2_3773_0,0,0.0379220750916085,0.0848120942193252,0.0389085013514638,0.444427222114014,0.0446859356915493,0.0958255073161457,0.0810195271994664,0.0879672513851387,0.0616999353726648,36.27818672000001,0.017291714,-0.11690168,0.24101089,2.7318695155022208e-05,-20.37855871976293,-10.42917275035654,9.94938596940639,2864.6666666666665,2188.0,1385.25,2265.0,3.5213977425013603e-05,0.0,0,0,NO_FIRE,0,15.082466422177625,78.32523820927463,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.32860119880168,15.07822204394617]}",0.138525,0.2265,0.2864666666666666,0.2188,0.0656839301362519,0.0936473394884531,0.1020130068177211,0.0475713282405987,0.4731241034803148,0.0862509973811026,0.0414208421619847,0.0902884522935727,crops,0.4731241034803148,1.289006565840314,43.65,Rayalaseema Thermal Power Station (RTPS),Thermal Power,0,0,0,0,0.0127,0.0,-1.0,0.1012,-0.9949,3751,1,1,0.0833,0,2.8838285746192835,1.0975885355833206,48.95769712642146,0.0005260446954572057,-202.7541462031335,0.09619999144697806
2_3774_0,0,0.0374765790948567,0.0343437631090637,0.039886915309277,0.0462563547674411,0.0309774042107164,0.0469629404445489,0.0778067575884051,0.6310046810540371,0.0315878613813159,31.21780811000002,0.43221378,0.16980377,0.66438746,1.8357787868644505e-05,-13.6590798992175,-7.080263352206879,6.5788165470106215,2073.0,1158.0,589.0,2921.0,1.633914898509073e-05,0.0,0,0,NO_FIRE,0,13.330992732588674,74.95557311492112,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,13.326507239913102]}",0.0589,0.2921,0.2073,0.1158,0.0336461054272093,0.6721205265375985,0.0500230144198264,0.0329958712732461,0.0492703880897835,0.0828765941817533,0.0424859201913528,0.0365815798792302,trees,0.6721205265375985,0.8900390995909887,26.7,Udupi Power Corporation (UPCL Nandikoor),Thermal Power,0,0,0,1,0.0693,0.0,-1.0,0.1012,-0.9949,3752,1,1,0.0833,0,0.5928893511750882,0.4713739792899506,26.810498379980856,0.002944274269260749,-89.86058085791227,0.02999506310224738
2_3775_0,0,0.0309602140665935,0.0429250385326844,0.0872214754757982,0.3305827162393759,0.0334070607749444,0.0804546209908421,0.1558599599952539,0.1337358316316479,0.0334970203844169,18.01912388000005,0.15456924,-0.007414813,0.41177866,1.753783776296684e-05,-15.693895780271598,-8.363939198529541,7.329956581742056,3023.0,2181.0,1241.0,2978.5,1.0114199008325994e-05,0.0,0,0,NO_FIRE,0,11.727768214833723,76.94744129253216,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94519566125761,11.727506034180355]}",0.1241,0.29785,0.3023,0.2181,0.0373149467768287,0.1489787862388923,0.0896246849949623,0.0372147337429227,0.3682619027079327,0.1736245804885725,0.0971628126270591,0.0478175524228293,crops,0.3682619027079327,0.5767072968187269,93.05,Mettur Thermal Power Station,Thermal Power,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,3753,2,1,0.0833,1,1.0366714023486816,0.8516994709898479,19.7626076047887,9.71628126270591e-06,-115.03557466777569,0.01773811813103814
2_3776_0,0,0.0400227638340602,0.0604216819946569,0.1633297210157087,0.1933208891105922,0.0406400071753358,0.0709617135792293,0.1062466328836638,0.1395590039266442,0.0411224689080633,31.66727774000003,0.19757421,0.0016908428,0.365191,2.9822345561981706e-05,-15.881594769548176,-8.71546532143099,7.166129448117186,2804.5,1885.5,1308.5,2814.0,0.0001190540640235,0.0,0,0,NO_FIRE,0,16.577949112826907,80.88602738978769,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.88879975854232,16.57840856842577]}",0.13085,0.2814,0.28045,0.18855,0.0504197671518544,0.1711116250743012,0.0870053080558054,0.0498282265933781,0.2370284293080053,0.1302677254772633,0.2002566169117985,0.0740823014275937,crops,0.2370284293080053,3.992109332116032,23.69,Autonagar Industrial Estate Vijayawada,Industrial Estate,0,0,0,1,0.0936,0.0,-1.0,0.1012,-0.9949,3754,1,1,0.0833,0,0.9907799297067594,0.8010690141304442,36.60148769462469,0.01874401934294434,-113.80956396112306,0.35504714378671115
2_3777_0,0,0.0367226432815549,0.0583822553270255,0.1200184898657931,0.2384884049598541,0.0348556841447673,0.0698879148759361,0.2046491880642457,0.0846974384212107,0.0342502150063713,33.03448574000004,0.050008334,-0.08077344,0.30481616,2.7581598142203955e-05,-16.260699833149665,-9.923402034838688,6.337297798310978,3703.0,2849.5,1678.0,3149.5,0.000111394106409,0.0,0,0,NO_FIRE,0,16.9134752681462,78.0999382490989,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.1040223777718,16.910785223549993]}",0.1678,0.31495,0.3703,0.28495,0.0405217888543349,0.1002064283558187,0.0826851256129516,0.0412381257467992,0.2821581350129513,0.2421226023371766,0.141995135039389,0.0690726590405786,crops,0.2821581350129513,4.038711094069365,68.53,BHEL Ramachandrapuram Hyderabad,Heavy Engineering,0,0,0,0,0.0011,0.0,-1.0,0.1012,-0.9949,3755,1,1,0.0833,0,1.7210462315123136,1.026725760834151,41.04600203355762,0.0001561946485433279,-103.04889725161506,0.3072427478382944
2_3778_0,0,0.0355874392747131,0.038956775773494,0.18705333300334,0.1740941234775597,0.0377106827439829,0.0611259774304926,0.1049708168443647,0.2295697846205993,0.0357219483592503,28.519281320000005,0.2425185,0.08261682,0.4941313,2.886917197413035e-05,-14.72196674113669,-6.32701168285457,8.39495505828212,2454.0,1765.5,980.5,2896.0,7.222458238805986e-05,0.0,0,0,NO_FIRE,0,11.326341593759183,77.53843721799353,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5380837487765,11.32326415632657]}",0.09805,0.2896,0.2454,0.17655,0.0410973388078797,0.2641151351466416,0.0703241317959423,0.0433853352515863,0.2002915715868382,0.1207666833120992,0.2152008654251005,0.0448189386739118,trees,0.2641151351466416,2.5017891906557024,59.78,Mettur Thermal Power Station,Thermal Power,0,0,0,0,0.0025,0.0,-1.0,0.1012,-0.9949,3756,1,1,0.0833,0,0.7135069057409226,0.69490078726117,28.687640475659506,0.0005380021635627512,-123.59024916136659,0.20850638897206467
2_3779_0,0,0.0353308701997086,0.0746907686271394,0.0588852756656706,0.3561523905256763,0.0355974824788669,0.0519201573993389,0.197154244633081,0.0899909447102497,0.0448699686210602,36.33971108000003,-0.033671957,-0.16003571,0.26566005,2.5291284565399025e-05,-19.183589524863315,-11.484564704482692,7.699024820380623,2923.0,2264.0,1228.0,2116.5,0.0001002990368016,0.0,0,0,NO_FIRE,0,15.877620555888724,76.1815987906014,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.18162766975603,15.877722646812543]}",0.1228,0.21165,0.2923,0.2264,0.0493477198953504,0.0989714962848227,0.0571014748395102,0.0391498957617337,0.3916942433401075,0.2168290448896418,0.0647616697495552,0.0821444552392783,crops,0.3916942433401075,3.965754943854968,59.71,Kirloskar Ferrous Industries Koppal,Steel / Metallurgy,0,0,0,0,0.0026,0.0,-1.0,0.1012,-0.9949,3757,1,1,0.0833,0,4.030242742887266,1.1990963825455845,47.461939642795826,0.00016838034134884352,-147.69493189591637,0.25366914813846947
2_3780_0,0,0.0384563214780619,0.0402482024986635,0.65984744832597,0.0493377329125492,0.028307527123781,0.0322239152473312,0.0396399916340173,0.0397248527945273,0.0348381569863043,34.01716649000002,0.038846154,-0.03707665,0.22828558,2.9049263081384967e-05,-15.766913385867763,-8.490950117426973,7.27596326844079,2909.0,2499.0,1697.0,2701.0,9.304458005598244e-05,0.0,0,0,NO_FIRE,0,17.072921884181085,79.26749735362594,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.27183224712718,17.072481974691506]}",0.1697,0.2701,0.2909,0.2499,0.0376967861775429,0.0429844575968345,0.0348680340168238,0.0306302884397607,0.0533861182386958,0.0428926331922375,0.713990931814217,0.0435507505238874,built,0.713990931814217,3.20299278488776,68.41,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.0011,0.0,-1.0,0.1012,-0.9949,3758,1,1,0.0833,0,1.3878056960744662,0.9967902107442959,46.708554204794254,0.0007853900249956388,-114.71948265226126,0.2702876484343219
2_3781_0,0,0.0372887500751784,0.0339813831240116,0.5070210270406235,0.0422892638127363,0.0372185306069219,0.036739092974347,0.0414189953977863,0.1585223646612749,0.0426628648170403,30.9426575,0.41381487,0.20244871,0.61908895,2.1803188487602748e-05,-13.933824425084822,-6.622063707616914,7.311760717467908,1856.5,1160.5,658.5,2799.0,1.752830264023794e-05,0.0,0,0,NO_FIRE,0,10.654817732491203,76.07756051764012,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.07382983566168,10.658510846078123]}",0.06585,0.2799,0.18565,0.11605,0.047410899389055,0.1761646320307326,0.0408278592664078,0.0413606544609831,0.0469957195903549,0.0460285972829428,0.5634483995448194,0.0377632384347042,built,0.5634483995448194,0.8039329958645498,68.66,FACT Udyogamandal Eloor-Edayar Industrial Belt,Chemical / Fertilizer,0,0,0,0,0.001,0.0,-1.0,0.1012,-0.9949,3759,1,1,0.0833,0,0.5071462370377068,0.46751270661031774,27.649864204270802,0.0005634483995448195,-101.88079007543006,0.03821728863328527
2_3782_0,0,0.039984039629985,0.041663980379235,0.0428696778137236,0.0585552300908602,0.0444621310685761,0.0389573368593119,0.0560856119147501,0.3688902145717293,0.1471524362335912,29.76799796,0.25224686,0.10660078,0.23473808,2.1080357824259807e-05,-15.5809218564927,-8.254349208335729,7.326572648156972,1265.5,936.0,971.5,1567.5,5.2661433280269976e-05,0.0,0,0,NO_FIRE,0,16.486594691785168,81.83939471458514,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.84101395970902,16.48857704001382]}",0.09715,0.15675,0.12655,0.0936,0.1842545567600144,0.4618999502741825,0.0487798028988698,0.0556725424487131,0.0733189897668118,0.070226697080041,0.0536785777129331,0.0521688830584339,trees,0.4618999502741825,2.498128054527892,71.34,Coromandel International Kakinada,Fertilizer,0,0,0,0,0.0008,0.0,-1.0,0.1012,-0.9949,3760,1,1,0.0833,0,0.37539506812945894,0.6680420720285508,40.51511520949071,4.294286217034648e-05,-114.15475590685057,0.1110121857086475
2_3783_0,0,0.0345442365689361,0.0523087835233462,0.0611390453077068,0.301552503541308,0.0419696205246605,0.0754155428393891,0.1534309983866191,0.1718550487543995,0.0351964612246344,27.98265218000006,0.25239033,0.077481404,0.38919154,1.899660743156297e-05,-15.964255952080272,-10.305014887296142,5.65924106478413,2542.0,1772.3333333333333,1305.428571428571,2969.0,2.000442541130875e-05,0.0,0,0,NO_FIRE,0,9.0305749582489,78.21409003414281,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.21182021186614,9.03256018182179]}",0.1305428571428571,0.2969,0.2542,0.1772333333333333,0.0394195570486711,0.1924753132208271,0.0844643805051932,0.0470054031859595,0.3377346955607087,0.1718406278214897,0.0684748977752796,0.0585851248818708,crops,0.3377346955607087,1.0530525244245077,25.51,SPIC Fertilizers & Petrochem Tuticorin,Fertilizer,0,0,0,1,0.078,0.0,-1.0,0.1012,-0.9949,3761,1,1,0.0833,0,0.6679398753833147,0.6896838231244233,31.46976879694566,0.005341042026471809,-90.34557285273713,0.03800162164326149
2_3784_0,0,0.0403679315679065,0.0502513762818829,0.0379870579908451,0.0799762914107451,0.0314711173545689,0.0593452529320793,0.1513904724870958,0.4520271118399837,0.0345264409833978,27.77415296000004,0.32724214,0.09763373,0.5873472,2.61371013845002e-05,-15.436312822056555,-8.652814339665053,6.783498482391504,2269.0,1399.0,717.5,2760.0,0.000131000648369,0.0,0,0,NO_FIRE,0,17.534897064972107,80.96881684053521,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.96964813411307,17.530622769592462]}",0.07175,0.276,0.2269,0.1399,0.0384920831852113,0.503946097406393,0.0661615372869572,0.0350858308195193,0.0891622181187858,0.1687788979820954,0.0423501801662141,0.0560231550348238,trees,0.503946097406393,5.012057245443965,28.42,Kothagudem Thermal Power Station Palwancha,Thermal Power,0,0,0,1,0.0583,0.0,-1.0,0.1012,-0.9949,3762,1,1,0.0833,0,0.7149290346973095,0.6070740007413822,25.543039941612065,0.002469015503690282,-104.71220460214116,0.3423977227855814
2_3785_0,0,0.0402894447197366,0.035572402556205,0.0286542375549851,0.035375642035866,0.0297189653695871,0.0547714262003345,0.0574783710984601,0.6831884476289686,0.0342128903139382,26.095905140000013,0.55860317,0.26120016,0.7144853,2.965625751482345e-05,-9.747512881202317,-3.356383664848944,6.391129216353371,1797.5,869.0,511.0,3068.5,0.0001022254379696,0.0,0,0,NO_FIRE,0,17.54198968973553,82.74254351500981,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.73932924382854,17.53960592243366]}",0.0511,0.30685,0.17975,0.0869,0.0356766168964426,0.7124172290174577,0.057114706518234,0.0309904288214273,0.0368891145062104,0.0599374623627136,0.0298801488657737,0.0370942930117405,trees,0.7124172290174577,3.4470107335222555,37.23,Simhadri Super Thermal Power Plant NTPC,Thermal Power,0,0,0,0,0.0242,0.0,-1.0,0.1012,-0.9949,3763,1,1,0.0833,0,0.46458074246515624,0.32610390738050715,21.4872136698567,0.0007230996025517235,-62.297614361832956,0.3031623912992068
2_3786_0,0,0.0337180281482418,0.0485578621425325,0.0313046835249335,0.0463907084280125,0.1424084671562901,0.0550136422034262,0.05596212514608,0.1158986559688545,0.3333314872295709,24.69964397000001,0.20137624,0.04913397,0.3297085,2.3306679155708377e-05,-18.629809961709263,-12.365896206336163,6.2639137553731,1076.0,789.2,598.4545454545455,1187.2,2.666532577201929e-05,0.0,0,0,NO_FIRE,0,12.967725849271902,76.85872835815233,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85536413284566,12.967181126265293]}",0.0598454545454545,0.11872,0.1076,0.07892,0.4021528582384334,0.1398277017009417,0.0663720479517054,0.1718108678548371,0.0559687779426076,0.0675163596683957,0.0377680130384177,0.058583373604661,water,0.4021528582384334,1.144106613982726,71.77,Peenya Industrial Area Bangalore,Industrial Estate,0,0,0,0,0.0008,0.0,-1.0,0.1012,-0.9949,3764,1,1,0.0833,0,0.7406080669676053,0.7593842041348728,29.769062230891947,3.0214410430734164e-05,-116.69552287913746,0.062148019235089544
2_3787_0,0,0.0417463154381574,0.0558052820526063,0.0884079749137163,0.2716954144835472,0.0465009102877229,0.0738238780666142,0.1226276798360049,0.140719749238342,0.0619789860397577,30.342794990000016,0.1520417,-0.028037382,0.3336686,2.62708772792862e-05,-17.3262691802484,-9.829700747088648,7.496568433159751,2805.0,1952.0,1325.0,2652.0,8.83625540508233e-05,0.0,0,0,NO_FIRE,0,18.377279270973684,83.61326039830682,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,18.375039136664814]}",0.1325,0.2652,0.2805,0.1952,0.0719381065020399,0.1633313636521017,0.0856863001815327,0.0539729293824551,0.3153529109155739,0.1423321621699615,0.1026138490050951,0.06477237819124,crops,0.3153529109155739,3.363517446008342,85.34,HPCL Visakhapatnam Refinery,Refinery,0,0,0,0,0.0002,0.0,-1.0,0.1012,-0.9949,3765,1,1,0.0833,0,1.18346810544692,0.8717328307771705,36.396710863285506,2.0522769801019022e-05,-129.88756260107883,0.23213618135534725
2_3788_0,0,0.0381475305060209,0.0716925612392111,0.0389095262365622,0.4259246642287406,0.0684229516838159,0.0915519513551973,0.1053104403118292,0.0742101906177898,0.0499788942695077,30.86917007,0.104822196,-0.026862146,0.2837725,2.200284047874544e-05,-18.45439933292451,-10.807383199034131,7.647016133890379,2609.0,2003.3333333333333,1379.428571428571,2472.5,7.400713442678943e-05,0.0,0,0,NO_FIRE,0,14.846288082188751,79.93966145423263,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,14.844660070075093]}",0.1379428571428571,0.24725,0.2609,0.2003333333333333,0.0539728192059137,0.0801404925017326,0.0988680720265032,0.0738907823940929,0.4599612543205588,0.1137260325287608,0.0420188732793751,0.0774216737430625,crops,0.4599612543205588,3.363526381890543,60.65,Sri Damodaram Sanjeevaiah (Krishnapatnam) TPS,Thermal Power,0,0,0,0,0.0023,0.0,-1.0,0.1012,-0.9949,3766,1,1,0.0833,0,1.209112174933304,0.9192242008670074,39.38537020627797,9.664340854256272e-05,-141.12108944012957,0.16283671730817176
2_3789_0,0,0.0328319604124772,0.059852535656484,0.0604431496573273,0.3317569962025366,0.0324302882760424,0.1020408816296945,0.1669045423199846,0.1116275122939524,0.0337442277126352,23.734053320000044,0.09044735,-0.07106008,0.36212787,1.997894180847424e-05,-15.952536561904893,-9.649901719683836,6.302634842221055,3218.0,2328.0,1307.0,2791.0,5.975924679852034e-05,0.0,0,0,NO_FIRE,0,13.600326837003776,78.02567668906993,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.02317400220105,13.596001825148958]}",0.1307,0.2791,0.3218,0.2328,0.0375436389532976,0.1241961456195869,0.1135301139799668,0.0360817572876678,0.3691109777864252,0.1856970599502138,0.06724871012784,0.0665915962950015,crops,0.3691109777864252,2.991111710089317,83.96,Peenya Industrial Area Bangalore,Industrial Estate,0,0,0,0,0.0002,0.0,-1.0,0.1012,-0.9949,3767,1,1,0.0833,0,1.4882665709367189,0.9741855340732121,27.529620774236243,1.3449742025568002e-05,-100.54301275686706,0.11939265143058884
2_3790_0,0,0.0348457532185897,0.0787839122797147,0.0562249055186,0.1825027491879434,0.0445516588202176,0.072209362200318,0.2526645009370091,0.1556678794575138,0.0433817376436379,30.46755272000001,0.06646434,-0.037787512,0.300037,3.08079277597793e-05,-15.837222337259682,-8.529987734232371,7.307234603027311,1895.0,1538.0,946.0,1757.0,0.0001063464079081,0.0,0,0,NO_FIRE,0,15.866004799687856,74.44520879546602,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,15.868739493971347]}",0.0946,0.1757,0.1895,0.1538,0.0489643211886259,0.1757000171621258,0.0815016316922639,0.0502847937968462,0.2059881349717264,0.2851786592429853,0.0634602134941595,0.0889222284512666,shrub,0.2851786592429853,3.451916946097604,80.99,Zuari Agro Chemicals Zuarinagar,Fertilizer,0,0,0,0,0.0003,0.0,-1.0,0.1012,-0.9949,3768,1,1,0.0833,0,1.288174960421809,0.9688116499546778,38.08267957606962,1.9038064048247852e-05,-115.72629907866101,0.3276312452344766
2_3791_0,0,0.0400806356453116,0.0781264246049288,0.0361074082075471,0.1992649487587378,0.0428273065420063,0.0737102250752382,0.2402334241747954,0.1947308750669962,0.0415044900667118,37.28308460000005,0.04952419,-0.070275076,0.2617568,3.04855352139768e-05,-16.42790352151229,-9.36637532323911,7.061528198273182,2464.416666666667,1938.75,1252.5555555555557,2140.785714285714,0.0002082403715177,0.0,0,0,NO_FIRE,0,19.87848955051179,78.31623407417986,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31961804596048,19.875225661144412]}",0.1252555555555555,0.2140785714285714,0.2464416666666667,0.193875,0.0457851698268305,0.2148149795633929,0.0813125319120696,0.0472444186183164,0.2198166874183763,0.2650105592490039,0.039831445082978,0.0861842083290321,shrub,0.2650105592490039,6.830792704018179,172.72,Ramagundam Super Thermal Power Station NTPC,Thermal Power,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,3769,1,1,0.0833,0,1.7340043480893867,1.0172705697839115,48.9435533755656,0.0,-116.00610395567035,0.6348319178874455
